"byz","actual","predicted","selected.predicted","clock","threshold","blockchain_size_kB","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
0,30,31.45104,31.45104,1000,0,8528,-1.45104,1.45104,1.45104,2.10551708160001,FALSE,70,68.54896,68.54896,1.45104000000001,68.54896,1.45104000000001,70,0,23.09305,-21.64201,-2.17597999999999
0,40,43.41795,43.41795,1000,0,9040,-3.41795,3.41795,3.41795,11.6823822025,FALSE,60,56.58205,56.58205,3.41795,56.58205,3.41795,60,0,13.09305,-9.67510000000001,-0.209069999999999
0,50,48.35844,48.35844,1000,0,8792,1.64156,1.64156,1.64156,2.69471923359999,FALSE,50,51.64156,51.64156,-1.64156,51.64156,1.64156,50,0,3.09305000000001,-1.45149000000001,-1.98546
0,60,59.44993,59.44993,1000,0,8376,0.550070000000005,0.550070000000005,0.550070000000005,0.302577004900006,FALSE,40,40.55007,40.55007,-0.550070000000005,40.55007,0.550070000000005,40,0,6.90694999999999,-6.35687999999999,-3.07694999999999
0,70,74.94851,74.94851,1000,0,8476,-4.94851,4.94851,4.94851,24.4877512201,FALSE,30,25.05149,25.05149,4.94851,25.05149,4.94851,30,0,16.90695,-11.95844,1.32149
0,80,88.07706,88.07706,1000,0,8664,-8.07705999999999,8.07705999999999,8.07705999999999,65.2388982435998,FALSE,20,11.92294,11.92294,8.07705999999999,11.92294,8.07705999999999,20,0,26.90695,-18.82989,4.45003999999999
0,90,91.59577,91.59577,1000,0,8632,-1.59577,1.59577,1.59577,2.54648189290001,FALSE,10,8.40423,8.40423,1.59577,8.40423,1.59577,10,0,36.90695,-35.31118,-2.03124999999999
0,100,100,100,1000,0,8080,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,46.90695,-46.90695,-3.62702
0,0,0,0,1000,0,8164,0,0,0,0,TRUE,100,100,100,0,100,0,100,0,53.09305,-53.09305,-3.62702
0,10,6.64843,6.64843,1000,0,8360,3.35157,3.35157,3.35157,11.2330214649,FALSE,90,93.35157,93.35157,-3.35157,93.35157,3.35157,90,0,43.09305,-39.74148,-0.275449999999996
0,20,18.69652,18.69652,1000,0,8688,1.30348,1.30348,1.30348,1.6990601104,FALSE,80,81.30348,81.30348,-1.30348000000001,81.30348,1.30348000000001,80,0,33.09305,-31.78957,-2.32354
0,30,27.00965,27.00965,1000,0,8840,2.99035,2.99035,2.99035,8.9421931225,FALSE,70,72.99035,72.99035,-2.99035000000001,72.99035,2.99035000000001,70,0,23.09305,-20.1027,-0.636669999999997
0,40,46.2277,46.2277,1000,0,8428,-6.2277,6.2277,6.2277,38.78424729,FALSE,60,53.7723,53.7723,6.2277,53.7723,6.2277,60,0,13.09305,-6.86535000000001,2.60068
0,50,52.88965,52.88965,1000,0,8364,-2.88965,2.88965,2.88965,8.35007712249998,FALSE,50,47.11035,47.11035,2.88965,47.11035,2.88965,50,0,3.09305000000001,-0.203400000000009,-0.73737
