"byz","actual","predicted","selected.predicted","clock","threshold","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
1,25,32.4423526315789,33.0467,Inf,0.02,-7.44235263157894,7.44235263157894,8.04669999999999,55.38861269277,FALSE,75,67.5576473684211,66.9533,7.44235263157894,64.179765,10.820235,71.25,3.75,3.91643525000001,6.90379974999999,6.07126763157894
2,25,47.6300833333333,47.8484,Inf,0.02,-22.6300833333333,22.6300833333333,22.8484,512.120671673611,FALSE,75,52.3699166666667,52.1516,22.6300833333333,47.132925,27.867075,67.5,7.5,7.65767550000001,20.2093995,21.2589983333333
3,25,49.3555470588235,49.0762,Inf,0.02,-24.3555470588235,24.3555470588235,24.0762,593.192672534567,FALSE,75,50.6444529411765,50.9238,24.3555470588235,43.047785,31.952215,63.75,11.25,11.39891575,20.55329925,22.9844620588235
4,25,61.4493375,60.6022,Inf,0.02,-36.4493375,36.4493375,35.6022,1328.55420418891,FALSE,75,38.5506625,39.3978,36.4493375,30.84053,44.15947,60,15,15.140156,29.019314,35.0782525
5,25,62.3651333333333,63.4011,Inf,0.02,-37.3651333333333,37.3651333333333,38.4011,1396.15318901778,FALSE,75,37.6348666666667,36.5989,37.3651333333333,28.22615,46.77385,56.25,18.75,18.88139625,27.89245375,35.9940483333333
6,25,65.4269071428571,100,Inf,0.02,-40.4269071428571,40.4269071428571,75,1634.33482113719,FALSE,75,34.5730928571429,0,40.4269071428571,24.201165,50.798835,52.5,22.5,22.6226365,28.1761985,39.0558221428571
7,25,73.8700692307692,100,Inf,0.02,-48.8700692307692,48.8700692307692,75,2388.28366662018,FALSE,75,26.1299307692308,0,48.8700692307692,16.984455,58.015545,48.75,26.25,26.36387675,31.65166825,47.4989842307692
0,25,24.391185,23.9702,103,0.02,0.608814999999996,0.608814999999996,1.0298,0.370655704224996,FALSE,75,75.608815,76.0298,-0.608814999999993,75.608815,0.608814999999993,75,0,0.175195000000002,0.433619999999991,-0.762270000000008
1,25,31.7256052631579,100,Inf,0.02,-6.7256052631579,6.7256052631579,75,45.2337661558172,FALSE,75,68.2743947368421,0,6.72560526315789,64.860675,10.139325,71.25,3.75,3.91643525000001,6.22288974999999,5.35452026315789
2,25,43.0201444444444,43.1275,Inf,0.02,-18.0201444444444,18.0201444444444,18.1275,324.725605798642,FALSE,75,56.9798555555556,56.8725,18.0201444444444,51.28187,23.71813,67.5,7.5,7.65767550000001,16.0604545,16.6490594444444
3,25,51.5196529411765,50.815,Inf,0.02,-26.5196529411765,26.5196529411765,25.815,703.291992120449,FALSE,75,48.4803470588235,49.185,26.5196529411765,41.208295,33.791705,63.75,11.25,11.39891575,22.39278925,25.1485679411765
4,25,60.5068625,59.8603,Inf,0.02,-35.5068625,35.5068625,34.8603,1260.73728459391,FALSE,75,39.4931375,40.1397,35.5068625,31.59451,43.40549,60,15,15.140156,28.265334,34.1357775
5,25,66.2284,65.2976,Inf,0.02,-41.2284,41.2284,40.2976,1699.78096656,FALSE,75,33.7716,34.7024,41.2284,25.3287,49.6713,56.25,18.75,18.88139625,30.78990375,39.857315
6,25,69.3596,68.3656,Inf,0.02,-44.3596,44.3596,43.3656,1967.77411216,FALSE,75,30.6404,31.6344,44.3596,21.44828,53.55172,52.5,22.5,22.6226365,30.9290835,42.988515
7,25,70.1050461538461,69.5532,Inf,0.02,-45.1050461538461,45.1050461538461,44.5532,2034.46518854059,FALSE,75,29.8949538461539,30.4468,45.1050461538461,19.43172,55.56828,48.75,26.25,26.36387675,29.20440325,43.7339611538461
0,25,23.438475,23.3745,208,0.02,1.561525,1.561525,1.6255,2.43836032562499,FALSE,75,76.561525,76.6255,-1.56152499999999,76.561525,1.56152499999999,75,0,0.175195000000002,1.38632999999999,0.190439999999992
1,25,35.8909105263158,35.8013,Inf,0.02,-10.8909105263158,10.8909105263158,10.8013,118.611932092216,FALSE,75,64.1090894736842,64.1987,10.8909105263158,60.903635,14.096365,71.25,3.75,3.91643525000001,10.17992975,9.51982552631579
